,subject_code,subject_name,teacher_name,description,department,syllabus,year,semester,ltp,credit
439,EE60004,ADVANCED POWER ELECTRONIC CONVERTERS,,,Electrical Engineering,"Course Name: Advanced Power Electronic Converters        Course No.: EE60004L-T-P : 3-1-0         Prerequisite:EE60019,EE60035    Module-1(8 hours): BasicResonant Converters, Soft switching principles: ZVS, ZCS, ZVZCS Resonant LoadConverters: Variable frequency series and parallel resonant converters(Resonant Switch Converters (quasi resonant): Half and full wave operations andcontrol.Module-2(5 hours): Resonant Transition Phase Modulated Converters,Reduction of VA ratings, fixed frequency operation and advantageous usages ofdevice and transformer non-idealities; Soft Switched Bidirectional DC-DCConverters (Dual Active Bridge): Soft-switching under buck mode and boost modeoperations with or without active clamp (2 hrs)   Module-3(8 hours): PWMConverters with Auxiliary Switch, ZVT /ZCT PWM Converters: Isolated and Non-isolated topologies with auxiliary switch ; Auxiliary Resonant Commutated PoleInverters: ZVT and ZCT concepts used for Inverters; Resonant DC Link Inverters:Forced oscillation of DC Link voltage by auxiliary switch.Module-4(3 hours):High-Power Semiconductor Devices, Diodes, SCR, GTO, GCT, IGBT. Operation ofseries connected devices: main cause of unbalance, voltage equalizations forGCTs, IGBTs.Module-5(3 hours): Multi-pulse Diode  and  SCR Rectifiers,Definition of THD and PF, THD and PF of six-pulse diode rectifier, 12, 18, 24-pulse series-type and separate-type diode rectifiers, Six-pulse and 12-pulseSCR rectifier, Effect of line and leakage inductances,   and   Phase-ShiftingTransformers, Harmonic current cancellation.Module-6(5 hours): Cascaded H-Bridge Multilevel Inverters, Introduction, Sinusoidal PWM, Space Vector PWM intwo level voltage source inverters; H-bridge inverter, multilevel invertertopologies: CHB Inverter with equal dc voltages, H-bridges with unequal dcvoltages, Carrier based PWM schemes: Phase shifted multi-carrier modulation,Level shifted multi-carrier modulation, overmodulation of cascaded H-bridges,Control of dc bus voltages of the H-bridges.Module-7(4 hours): Diode-ClampedMultilevel Inverters, Three level inverter: Converter configuration, switchingstates, Carrier based PWM: Naturally sampled PD PWM, APOD and POD PWM; Spacevector modulation:  Optimized space vector sequences,  modulator for selectingswitching states, decomposition method, hexagonal co-ordinate system, optimalspace vector position within a switching period;  Neutral point voltagecontrol, over modulation of three-level inverter, High-level diode clampedinverters.Module-8(6 hours): Hybrid Multilevel Inverters (2 hours):Hybridization of Fundamental frequency switching (FFS) and PWM switchinginverters: inverter topologies with isolation transformer, PWM switchingstrategy; Transformerless hybrid inverter: Binary H-bridge multilevelconverter, Control of dc bus voltages of different modules. Multilevel Flying-Capacitor Inverters (2 hours): Inverter configuration, Modulation scheme.PWMCurrent Source Rectifiers and Inverters (2 hours): Trapezoidal modulation,Selective harmonic Elimination, Space vector modulation, Parallel currentsource inverters, Single-bridge current source rectifier, Dual-bridge current",2021,Spring,3-1-0,4
440,EE60005,RENEWABLE AND DISTRIBUTED ENERGY SYSTEMS,,,Electrical Engineering,"Renewable and Distributed Energy SystemsSyllabusŁIntroduction, ŁEnergyeconomics, planning, auditingŁTerminology and introduction to Renewable energysources and Distributed GenerationŁRenewable energy sources- SPV, STEC, Wind,Tidal, Wave, Geothermal, OTEC, FC system ŁDistributed Generation-General, DGplant, Future (Microgrid) architecture ŁSPV system design- Stand alone and Gridconnected systemŁMicrogrid- Concept, Impact, management, economics, marketparticipation ",2021,Spring,3-1-0,4
441,EE60011,CONTROL THEORY,,,Electrical Engineering,"Introductory matrix algebra and linear vector space. State space representationof systems. Linearization. Solution of state equations. Evaluation of statetransition matrix (STM). Simulation of state equation using MATLAB SIMULINKprogram. Similarity transformation and invariance of system properties due tosimilarity transformations. Minimal realization of SISO, SIMO, MISO transferfunction. Discretization of a continuous time state space model. Convert statespace model to transfer function model using Fadeeva algorithm. Fundamentaltheorem of feedback control. Controllability and Controllable canonical form.Pole assignment by state feedback using Ackermann™s formula, controllablecanonical form and numerically stable method based on controllable Hessenbergform. Eigenstructure assignment problem. Linear Quadratic Regulator (LQR)problem and solution of algebraic Riccati equation using eigenvalue andeigenvector methods, iterative method, and numerically stable algorithm.Controller design using output feedback. Observability and observable canonicalforms. Design of full order observer using Ackermann™s formula, observablecanonical form, observable Hessenberg canonical form, and Bass Gura algorithm.Duality. Observer based controller design. Reduced order observer design.Internal stability of a system. Stability in the sense of Lyapunov, asymptoticstability of linear time invariant continuous and discrete time systems.Solution of Lyapunov type equation. Model decomposition and Decoupling by statefeedback. Disturbance rejection, sensitivity and complementary sensitivityfunctions, internal model control (IMC).",2021,Spring,3-1-0,4
442,EE60012,OPTIMAL CONTROL,,,Electrical Engineering," Static optimization, Linear programming, Simplex methods. Dynamicoptimization.Calculus of variations, Eulers equation, application to controlproblems. Pontryagins maximum principle, control with constrains, time optimalcontrol. Optimal tracking control problem, Gain scheduling, Model reference andSelf-tuning control problem. Discrete optimal control, Bellmans dynamicprogramming method. Continuous Kalman Filter, Square root Kalman filter. Non-linear system optimization, Gradient optimization techniques, steepest ascentand decent in parameter plane, Rosenbrocks conjugate gradient method,DavidâFletcher-Power method, etc. Evolutionary methods, Genetic algorithms",2021,Spring,3-1-0,4
443,EE60013,ESTIMATION OF SIGNALS AND SYSTEMS,,,Electrical Engineering,"Recursive least squares (RLS), Consistency of estimation, Weighted LS; Full andreduced order observers, Kalman filter; Parametric models, LS estimation, bias;Generalized least squares (GLS) and instrumental variable (IV) method;Persistently exciting input signal; Likelihood functions and maximum likelihoodestimation (MLE); Singular value decomposition (SVD); Stochastic approximationalgorithm (STA); Order and structure determination, Yule-Walker equation;Multi-variable system representation, controllability and observabilityindices; Feedback system identification. ",2021,Spring,3-1-0,4
444,EE60014,NON-LINEAR CONTROL,,,Electrical Engineering,"Linear versus nonlinear systems. Describing function analysis: Fundamentals,common nonlinearities (saturation, dead-zone, on-off non-linearity, backlash,hysteresis) and their describing functions. Describing function analysis ofnonlinear systems. Reliability of describing method analysis. Compensation anddesign of nonlinear system using describing function method.Phase planeanalysis: Phase portraits, Singular points characterization. Analysis of non-linear systems using phase plane technique, Existence of limit cycles.Linearization: Exact linearization, input-state linearization, input-outputlinearization.Concept of stability, Stability in the sense of Lyapunov andabsolute stability. Zero-input and BIBO stability. Second (or direct) method ofLyapunov stability theory for continuous and discrete time systems. Aizermansand Kalmans conjecture. Construction of Lyapunov function-Methods of Aizerman,Zubov; variable gradient method. Lure problem. Popovs stability criterion,generalized circle criterion, Kalman-Yakubovich-Popov Lemma. Popovshyperstability theorem. Disturbance issues in nonlinear control, non-linearcontrol system design problem. Concept of variable-structure controller andsliding control, reaching condition and reaching mode, implementation ofswitching control laws. Reduction of chattering in sliding and steady statemode. Some design examples of nonlinear systems such as the ball and beam,flight control, magnetic levitation and robotic manipulator etc.Approximatesolution of nonlinear system using the perturbation method and averagingmethod.",2021,Spring,3-1-0,4
445,EE60019,SWITCHED MODE POWER CONVERSION,,,Electrical Engineering,"Course Name: Switched Mode Power ConversionCourse No.:EE60019L-T-P : 3-1-0Prerequisite: NoneIntroduction to power converters; Construction andCharacteristics of Power Diodes; Uncontrolled single phase diode bridgerectifier with C and LC filter.Switch realization, construction andcharacteristics of BJT and MOSFETs, Gate Drive; Recent developments in MOSFETtechnology.Linear voltage regulators, basic structures, advantages anddisadvantages; Steady state analysis of basic DC-DC converters (Buck, boost,buck-boost )Steady state analysis of derived  DC-DC (Cuk, SEPIC, Quadratic)convertersSteady state analysis of Txf isolated DC-DC converters (Forward,Flyback, push-pull, bridge)Switched mode voltage regulator specifications,block diagram, Modeling approach, assumptions and approximations.Dynamic modelsand transfer functions of hard switched converters in CCM and DCM modes.Regulator design exampleCurrent Programmed converters, Block diagram,stabilization, modeling and transfer functions.Single phase PFC circuits",2021,Spring,3-1-0,4
446,EE60023,POWER SYSTEM ANALYSIS AND OPERATION,,,Electrical Engineering,"Power System Load Flow Œ Sparse Matrix Techniques. AC/DC power flow studies.Optimal power flow analysis. State Estimation - static as well as dynamic.Generation operation-load forecasting, Economic operation, Unit Commitment.Operational security and reliability considerations. Transmission andDistribution operation, deregulation. ",2021,Spring,3-1-0,4
447,EE60024,POWER SYSTEM DYNAMICS AND CONTROL,,,Electrical Engineering,"Basic Ideas Modeling of Synchronous machines, excitation systems and Governors-Steady state, Dynamic and Transient stability. State space formulation ofsingle and multi-machine models with control equipments. Damping effects ofFACTS devices. SSR. Application of numerical techniques to multi-machinedynamic and transient stability studies. Generation/Frequency Characteristicsand load frequency characteristics, tie-line bias control, Automatic GenerationControl, Alert and emergency system operation control. Control of reactivepower flow: AVR, OLTC Transformers, FACTS, Static var compensators, system lossminimization.",2021,Spring,3-1-0,4
448,EE60026,POWER SYSTEM PROTECTION,,,Electrical Engineering,"Fundamentals of Power System Protection,         Current and VoltageTransformers ,Overcurrent Protection ,Directional Overcurrent Protection,Distance Protection ,Out-of-Step Protection ,Numerical Relaying I :Fundamentals ,Numerical Relaying II : DSP Perspective ,Differential Protectionof Bus, Transformer and Generator .",2021,Spring,3-1-0,4
449,EE60032,ANALOG SIGNAL PROCESSING,,,Electrical Engineering,"Bipolar operational amplifiers. MOS diode, active resistor and current mirrors,CMOS amplifier and operational amplifier. Approximation functions: Butterworth,Chebyshev and Bessel approximations, Frequency transformation. Continuous timefilter: Active filter; Second order filter: Single amplifier and multipleamplifier structures and filter parameter sensitivities. Cascade filter.Sampled data filter: Switched Capacitor filter; Switched capacitor integratorand filter. Filter transfer function in z-domain, Filter parametersensitivities with respect to capacitor ratios. Mixed signal circuits:Introduction to Switched current filter, current cell. Simple second orderstructure. Analog multiplexer, Sample and Hold Circuits, aliasing error andanti-aliasing filter, Digital to analog converter (DAC), Analog to DigitalConverter (ADC), flash, dual slope and multi slope ADC. Over sampling methodfor A/D and D/A conversion. Delta-Sigma data converter. Noise and noisereductions. Interference signals and their reduction: Capacitive, inductivecoupling and ground loop interferences and its reduction. Logarithmic andexponential amplifiers, analog multipliers and divider, Voltage controlledoscillator, Phase locked loop. Waveform generator and Oscillator.",2021,Spring,3-1-0,4
450,EE60033,DIGITAL SIGNAL PROCESSING,,,Electrical Engineering,"Short introduction -Discrete time systems and signals; Z-transform, Differenceequation.Filter design by transformation - Impulse and step Invariant, Bi-linear Z-transform, matched Z-transform.Signal Model-AR, MA, ARMA, State Variable model, Lattice structures.FIR filter design, Frequency windowing technique, Equi ripple Chebyshev andButterworth criterion.Filter performance and design in presence of noise, FIR filters banks-subbanddecomposition.Inverse filtering-Deconvolution and equalization techniques-Weiner, Linearprediction etc., Signal reconstruction.Time frequency Analysis - STFT, WT, DSP hardware - Design methodologies,Popular architectures and overview of programming  Application notes.Filter implementation: Topology, Scaling, Coefficient quantization, Signalquantization, Sensitivity analysis.",2021,Spring,3-1-0,4
